0.5744771508722290	-0.8379554650765240	0.0000028018087266
0.8146260451649140	-0.6006869123971170	-0.0000052601226811
0.9624114437920010	-0.2957980451299690	-0.0000206542535507
0.9998430226188520	0.0426425475013408	-0.0000349915672162
0.9208518563442560	0.3756975566282790	-0.0000433700610880
0.7327549386305560	0.6639285405760180	-0.0000537076346706
0.4564813905719430	0.8721003225024940	-0.0000663375596206
0.1245902231299720	0.9738039962295920	-0.0000714910613656
-0.2227178555053940	0.9555757919214740	-0.0000688800329635
-0.5428200023867930	0.8193784760945200	-0.0000681836168220
-0.7964450871117860	0.5823230152843320	-0.0000670850936927
-0.9532418946971270	0.2740153866309740	-0.0000587608103975
-0.9956988565034310	-0.0676699266458086	-0.0000473945118055
-0.9205858173053910	-0.4017331919165420	-0.0000422553269336
-0.7384531435725640	-0.6894377403519690	-0.0000398043560638
-0.4717529182999630	-0.8986435243476660	-0.0000332449410640
-0.1517861565478720	-1.0066784853206100	-0.0000306184073168
